product_uid,material
184815.0,polyurethan
184816.0,rubber
184817.0,porcelain-co steel plastic metal
184818.0,other
184819.0,acryl
184820.0,acryl
184822.0,vinyl
184823.0,steel
184824.0,concret
184825.0,steel
184826.0,brass
184827.0,steel metal
184831.0,steel
184832.0,aluminum
184833.0,plastic
184834.0,wood cobalt
184836.0,clay
184837.0,cpvc chlorin poli vinyl chlorid (cpvc)
184838.0,steel
184840.0,porcelain solid wood quartz
184844.0,steel
184845.0,ceram
184847.0,composit
184848.0,cpvc
184851.0,brass
184852.0,natur fiber
184854.0,plastic
184855.0,stainless steel
184856.0,wool & wool blend
184857.0,lamin thermofoil
184863.0,ceram
184864.0,steel plastic
184868.0,fiberglass
184873.0,polypropylen
184874.0,synthet
184875.0,lamin
184879.0,glass
184880.0,plastic
184881.0,synthet
184882.0,acryl
184884.0,galvan steel
184885.0,wood wood
184886.0,metal
184889.0,fiberglass metal steel
184890.0,other
184892.0,ceram
184893.0,stainless steel
184894.0,galvan steel
184895.0,aluminum
184897.0,no handl
184899.0,concret
184901.0,glass glass
184904.0,synthet
184907.0,plastic
184910.0,vinyl
184911.0,wood frame: mango wood; content: rattan
184912.0,brass
184916.0,solid surfac
184917.0,synthet polypropylen
184921.0,metal
184922.0,metal
184923.0,wood
184925.0,pvc pvc
184926.0,acryl
184928.0,resin
184929.0,faux wood
184931.0,acryl
184933.0,steel
184935.0,steel
184938.0,galvan steel
184940.0,steel
184942.0,"wood birch, mdf and mahogani veneer other wood"
184946.0,brass
184952.0,plastic
184953.0,synthet
184954.0,brass
184956.0,synthet
184958.0,aluminum
184962.0,steel
184964.0,vitreous china solid wood marbl
184965.0,vinyl
184966.0,brass
184968.0,polypropylen
184969.0,asphalt
184972.0,wool & wool blend
184973.0,polypropylen
184974.0,brass
184977.0,zinc
184978.0,stainless steel
184979.0,plastic
184983.0,copper
184984.0,vitreous china
184986.0,steel
184987.0,polyfib
184989.0,solid brass
184992.0,fiberglass
184993.0,composit
184995.0,plastic
184996.0,wood
185000.0,marbl
185001.0,aluminum
185002.0,wood
185003.0,acryl
185004.0,vinyl
185005.0,steel
185007.0,pvc
185009.0,cast metal
185012.0,steel
185015.0,plastic
185017.0,brass
185018.0,steel and aluminum
185021.0,metal
185023.0,steel
185026.0,cast iron
185029.0,steel
185030.0,metal
185031.0,fiberglass
185034.0,no handl porcelain-enamel cast iron
185035.0,steel
185036.0,medium densiti fiberboard (mdf)
185037.0,plastic
185038.0,acryl
185040.0,synthet fiber 100
185042.0,wood mold wood
185043.0,vinyl
185044.0,aluminum
185046.0,aluminum
185047.0,porcelain
185048.0,steel
185049.0,plastic
185050.0,steel
185051.0,25 synthet
185053.0,wool & wool blend
185054.0,aluminum
185056.0,composit mapl
185059.0,other
185061.0,plastic
185062.0,composit
185065.0,brass
185066.0,synthet
185068.0,fabric
185071.0,metal
185075.0,nylon 0 synthet
185077.0,galvan steel
185079.0,brass
185084.0,composit
185085.0,metal
185086.0,fabric
185088.0,cast metal
185089.0,vinyl
185090.0,multipl
185091.0,fiberglass mesh
185092.0,multi-purpos pvc
185094.0,polyest
185095.0,glass
185096.0,metal
185100.0,other
185101.0,other
185102.0,polyfib aluminum
185103.0,steel
185105.0,other
185106.0,aluminum
185112.0,fiberglass
185113.0,fiberglass
185114.0,plastic nylon plastic
185116.0,steel steel
185117.0,pex copper
185118.0,aluminum
185119.0,composit
185120.0,plastic nylon metal
185123.0,steel
185125.0,aluminum
185127.0,wood
185128.0,aluminum
185131.0,vinyl
185134.0,wood
185135.0,"brass, plastic"
185140.0,steel
185144.0,aluminum
185145.0,plastic
185148.0,aluminum
185149.0,carbid metal
185151.0,porcelain
185153.0,vinyl
185154.0,steel
185155.0,glass
185161.0,brass
185162.0,vinyl fiberglass
185164.0,steel
185165.0,stainless steel stainless steel
185171.0,stainless steel
185173.0,wood
185176.0,travertin
185177.0,brass
185180.0,plastic
185181.0,polyfib cast aluminum
185182.0,steel
185186.0,aluminum
185187.0,stainless steel
185190.0,metal
185191.0,wood other wood
185193.0,fiberboard
185194.0,thermoplast
185195.0,galvan steel
185196.0,composit
185198.0,metal
185199.0,steel
185200.0,metal
185201.0,plastic
185205.0,acryl
185206.0,aluminum
185207.0,composit
185208.0,metal
185209.0,wood
185210.0,copper
185211.0,steel plastic
185214.0,natur stone
185218.0,vitreous china
185221.0,vinyl
185222.0,lamin
185225.0,stainless steel
185227.0,steel
185228.0,lamin
185229.0,solid brass
185230.0,stainless steel
185231.0,metal
185233.0,porcelain-co cast iron porcelain
185234.0,steel
185235.0,oil
185236.0,brass
185240.0,plastic
185242.0,plastic
185245.0,zinc coat galvan steel
185248.0,steel other
185250.0,wood
185251.0,fiberboard particl board
185253.0,vitreous china
185254.0,aluminum
185256.0,other
185257.0,fiberglass
185258.0,aluminum
185259.0,porcelain
185260.0,brass
185262.0,steel
185263.0,wool & wool blend
185264.0,stainless steel
185269.0,metal
185274.0,resin
185275.0,aluminum
185276.0,brass
185285.0,synthetic/microfib
185286.0,steel
185287.0,aluminum
185288.0,pvc
185289.0,wood
185291.0,galvan steel
185292.0,galvan steel
185293.0,aluminum
185294.0,vinyl
185299.0,metal
185303.0,other
185305.0,comfort grip
185307.0,plastic
185308.0,ceram
185309.0,steel
185311.0,cross-link polyethylen (pex)
185313.0,glass
185315.0,wood
185316.0,rubber
185317.0,steel
185320.0,plastic
185321.0,stainless steel
185323.0,solid brass
185324.0,no handl heavi gaug stainless steel
185330.0,brass
185333.0,polyfib
185336.0,vitreous china
185337.0,metal
185338.0,steel wool
185340.0,glass
185342.0,steel
185344.0,aluminum
185346.0,fiberboard
185347.0,porcelain
185348.0,metal
185350.0,composit
185351.0,vinyl
185352.0,polyurethan
185353.0,nylon
185357.0,galvan steel
185358.0,aluminum
185361.0,other galvan steel
185364.0,no handl cast metal
185365.0,wood
185366.0,plastic
185370.0,metal
185371.0,canva
185372.0,metal glass
185373.0,aluminum aluminum
185375.0,aluminum
185376.0,porcelain
185378.0,porcelain
185381.0,wood
185382.0,synthet
185383.0,solid wood oak
185384.0,porcelain
185385.0,medium densiti fiberboard (mdf)
185386.0,vinyl
185388.0,glass
185390.0,wood
185392.0,other
185393.0,porcelain solid wood engin stone composit
185394.0,particl board birch
185397.0,metal
185399.0,acryl
185401.0,asphalt
185404.0,steel
185405.0,multi-purpos carbid
185406.0,metal
185407.0,other plastic/wood
185408.0,steel plastic
185410.0,plastic
185411.0,metal
185414.0,oil
185415.0,metal
185417.0,plastic
185418.0,oil
185422.0,travertin
185425.0,particl board
185428.0,steel
185431.0,polyethylen
185433.0,bamboo
185435.0,vitreous china plywood quartz
185438.0,metal
185439.0,concret
185440.0,"metal vinyl, chrome"
185442.0,oil
185444.0,foam
185445.0,resin
185446.0,oil
185447.0,synthet
185450.0,pvc
185451.0,metal
185452.0,medium densiti fiberboard (mdf)
185454.0,plastic
185457.0,stainless steel
185458.0,copper clad steel
185459.0,wire glass
185461.0,steel
185462.0,polyurethan
185464.0,polyest
185466.0,other brass
185468.0,plywood
185471.0,steel
185473.0,porcelain solid wood marbl
185474.0,metal
185476.0,stainless steel
185477.0,vitreous china granit
185478.0,foam
185481.0,aluminum
185485.0,brass
185487.0,metal
185488.0,steel
185489.0,plastic
185490.0,oil
185491.0,wood
185493.0,porcelain-co steel steel
185495.0,steel
185496.0,polyest
185497.0,composit composit
185498.0,zinc coat galvan steel
185499.0,solid brass
185501.0,vinyl
185502.0,ceram
185503.0,polyethylen
185504.0,oil
185507.0,pvc
185510.0,oil
185514.0,plastic
185517.0,stainless steel
185519.0,vitreous china medium densiti fiberboard (mdf) granit
185523.0,steel
185524.0,aluminum
185525.0,marbl solid wood marbl
185526.0,vinyl
185528.0,oil
185529.0,composit
185530.0,plastic
185534.0,solid surfac
185535.0,steel
185538.0,metal
185540.0,polyurethan
185542.0,wood frame: birchwood; upholstery: cotton-poli with stainless steel nail head
185543.0,porcelain plywood marbl
185548.0,metal
185549.0,metal
185551.0,metal
185552.0,marbl
185553.0,pvc pvc
185554.0,metal
185555.0,metal
185557.0,pvc pvc
185560.0,vinyl
185561.0,glass
185565.0,plastic
185566.0,wood
185567.0,copper
185568.0,fiberglass
185571.0,steel
185574.0,steel
185575.0,granit
185576.0,porcelain
185577.0,metal
185578.0,stainless steel
185579.0,cast iron
185580.0,nylon
185581.0,polyfib
185583.0,galvan steel
185584.0,wood carbid
185585.0,polyethylen
185587.0,blend
185589.0,steel
185591.0,steel
185593.0,brass
185594.0,wood
185595.0,aluminum
185598.0,glass glass
185599.0,steel
185601.0,acryl
185604.0,metal
185605.0,aluminum steel acryl
185606.0,steel
185607.0,vitreous china solid wood marbl
185609.0,aluminum
185611.0,polyest
185612.0,pvc pvc
185613.0,steel
185614.0,cast iron
185615.0,fiberboard
185616.0,blend
185618.0,cast iron
185619.0,vitreous china
185622.0,pvc
185623.0,wood
185624.0,foam
185625.0,cotton
185628.0,canva
185631.0,vinyl
185634.0,polyfib
185635.0,polyest
185636.0,steel
185638.0,other
185639.0,copper brass
185640.0,wood
185641.0,aluminum
185642.0,glass
185643.0,black oxid
185644.0,porcelain
185646.0,cast metal
185647.0,other acryl
185648.0,vinyl
185650.0,fiberglass
185653.0,metal
185654.0,metal
185655.0,steel
185656.0,metal
185657.0,carbid
185660.0,cast iron
185661.0,metal
185663.0,plastic
185665.0,steel
185668.0,wood wood
185670.0,100% polyest 0
185671.0,composit
185672.0,steel
185673.0,steel
185679.0,composit
185680.0,metal porcelain-enamel cast iron
185682.0,steel
185683.0,steel
185684.0,fabric
185685.0,steel metal
185687.0,metal
185688.0,steel
185690.0,"lamin medium densiti fiberboard, paper, resin (both acryl and melamine), polyurethan hot metal adhes and olefin hot metal adhes"
185691.0,glass
185692.0,vinyl
185694.0,other
185698.0,fiberglass
185699.0,synthet
185701.0,cast metal
185703.0,other
185705.0,other
185706.0,metal
185707.0,metal
185709.0,steel
185710.0,plastic
185711.0,synthet
185713.0,wood frame: birchwood; upholstery: 60% cotton; 40% linen with stainless steel nail head
185716.0,manufactur from certifi environment prefer lamin particl panels.
185717.0,wood
185719.0,steel
185722.0,steel
185723.0,fiberglass
185724.0,steel
185726.0,steel
185727.0,plywood
185728.0,solid brass
185729.0,plastic
185730.0,brass
185732.0,steel
185734.0,composit
185735.0,aluminum
185736.0,rubber
185738.0,plastic
185740.0,plastic
185741.0,wood
185742.0,steel steel
185744.0,resin resin
185746.0,vinyl
185747.0,steel
185749.0,oil
185750.0,porcelain
185751.0,steel
185752.0,red oak
185755.0,recycl foam 90
185756.0,composit
185757.0,wood
185758.0,acryl
185760.0,zinc
185765.0,polyurethan
185769.0,brass
185770.0,die-cast aluminum
185771.0,steel
185774.0,no shelf glass
185775.0,plastic
185776.0,cement
185779.0,plywood birch
185780.0,other
185783.0,porcelain solid wood engin stone composit
185786.0,aluminum
185787.0,wood
185791.0,porcelain
185792.0,oil
185793.0,pvc
185795.0,modo-acryl 1 synthet
185797.0,brass
185799.0,lamin thermofoil
185800.0,aluminum
185802.0,composit mapl
185803.0,steel
185804.0,concret
185806.0,lamin high densiti fiberboard (hdf)
185809.0,steel
185811.0,wood wood
185816.0,glass
185818.0,ceram
185820.0,wool & wool blend
185822.0,metal
185825.0,metal
185827.0,stainless steel
185828.0,vinyl
185832.0,solid brass
185834.0,solid brass
185835.0,pvc
185837.0,glass
185838.0,glow-in-the-dark self-stick polyest
185839.0,vinyl
185841.0,faux wood
185843.0,metal
185844.0,metal
185847.0,bi-met multi-purpos
185852.0,acryl
185853.0,steel
185855.0,galvan steel
185857.0,fiberglass
185859.0,composit
185860.0,other
185866.0,synthet
185869.0,metal
185871.0,vitreous china
185872.0,steel
185873.0,galvan steel
185874.0,woven nylon
185877.0,plastic
185882.0,plastic
185883.0,bamboo
185885.0,porcelain
185886.0,birch
185888.0,polyest
185889.0,vinyl
185891.0,cast iron
185892.0,plastic
185895.0,composit
185898.0,glass
185899.0,steel
185903.0,aluminum
185904.0,alumin alloy steel
185907.0,pine
185908.0,wood
185912.0,composit engin quartz composit
185913.0,composit
185914.0,steel
185915.0,polyest
185916.0,wool & wool blend
185917.0,wood carbid
185918.0,foam
185919.0,porcelain
185922.0,vinyl
185924.0,composit
185925.0,multi-purpos
185926.0,plastic
185929.0,steel
185930.0,aluminum
185933.0,oil
185934.0,engineere wood
185940.0,plastic
185944.0,brass
185946.0,brass
185947.0,composit
185948.0,pvc
185949.0,water
185952.0,wool & wool blend
185954.0,cast metal
185961.0,fabric
185963.0,porcelain
185969.0,plastic
185970.0,other
185971.0,rubber nylon
185972.0,plastic
185973.0,fabric olefin
185974.0,pvc
185975.0,porcelain
185977.0,steel steel
185978.0,vitreous china
185980.0,metal bimet
185981.0,vinyl
185990.0,wood
185991.0,acryl
185992.0,bamboo
185993.0,plastic
185994.0,wood steel
185996.0,ceram
185997.0,cast iron steel
185998.0,aluminum
185999.0,stainless steel stainless steel stainless steel
186000.0,composit
186002.0,stone
186003.0,wood unfinish wood
186004.0,brass
186006.0,stainless steel stainless steel
186008.0,plastic
186010.0,glass
186011.0,polyurethan
186013.0,steel
186014.0,synthet
186015.0,lamin high densiti fiberboard (hdf)
186017.0,pvc
186018.0,steel
186021.0,aluminum
186022.0,composit
186025.0,plastic
186026.0,fabric from genuin wood veneer/wood/particl board
186027.0,steel
186030.0,metal
186031.0,plastic
186033.0,nylon
186034.0,wood
186039.0,ceram
186040.0,plywood mdf
186047.0,pvc
186050.0,metal
186053.0,cotton
186055.0,metal
186056.0,granit
186062.0,aluminum
186063.0,metal steel
186064.0,aluminum
186065.0,vinyl
186067.0,hdf core lamin
186068.0,plastic
186070.0,brass
186072.0,other
186074.0,acryl
186075.0,metal
186078.0,leather
186079.0,chrome
186080.0,metal metal rubber
186081.0,porcelain
186082.0,wire
186085.0,vitreous china
186087.0,plastic
186088.0,cardboard synthet
186095.0,acryl
186098.0,synthet
186101.0,pine
186102.0,synthet
186105.0,polypropylen
186106.0,water
186109.0,synthet
186111.0,plastic
186114.0,fiberglass
186115.0,other medium densiti fiberboard (mdf) cast polym
186116.0,metal
186117.0,limeston
186118.0,steel
186120.0,ceram
186121.0,plastic
186122.0,high speed steel
186123.0,spong
186124.0,steel
186128.0,porcelain
186129.0,vinyl
186131.0,wood wood
186136.0,vinyl
186137.0,composit
186140.0,steel
186141.0,water
186142.0,foam cast aluminum
186143.0,metal
186144.0,aluminum
186146.0,brass
186147.0,vinyl
186148.0,pvc pvc
186150.0,copper
186151.0,wire
186153.0,brass
186155.0,sapel
186157.0,synthet
186159.0,stainless steel
186160.0,urethan
186162.0,synthet
186164.0,brass
186165.0,ceram
186166.0,other
186171.0,steel steel
186172.0,stainless steel
186173.0,wood
186177.0,oil
186179.0,fabric
186180.0,metal
186183.0,pine
186186.0,steel
186188.0,metal wood rubber
186189.0,composit mapl
186190.0,galvan steel
186191.0,steel
186192.0,tile (wet or dry) carbid
186193.0,alloy
186194.0,steel
186195.0,brass
186197.0,fiberglass
186198.0,oil
186199.0,rubber 10
186201.0,steel
186204.0,polyethylen
186205.0,polyurethan
186206.0,plastic
186207.0,glass
186210.0,copper
186212.0,powder-co steel
186213.0,glass
186214.0,steel
186215.0,steel
186216.0,metal
186217.0,stone
186219.0,polyethylen
186221.0,steel
186222.0,steel
186223.0,polyethylen
186228.0,plastic
186230.0,wood
186232.0,metal
186233.0,metal
186235.0,aluminum resin
186236.0,polyest
186241.0,steel
186242.0,resin
186243.0,plastic
186246.0,steel
186247.0,other
186249.0,polypropylen
186251.0,other foam 0
186252.0,metal
186255.0,multi-purpos ab
186258.0,brass brass
186260.0,plastic
186264.0,metal
186270.0,brass
186272.0,pvc
186273.0,metal
186277.0,stainless steel
186280.0,metal
186281.0,plywood birch
186283.0,steel
186284.0,metal
186286.0,plastic
186287.0,multi-purpos brass
186289.0,granit
186290.0,vitreous china
186291.0,wood
186292.0,galvan steel
186293.0,synthet
186294.0,polyfib
186295.0,stainless steel
186298.0,glass
186299.0,composit mapl
186301.0,steel plastic
186303.0,synthet
186306.0,metal
186309.0,metal
186313.0,rubber
186314.0,pvc
186315.0,ceram
186318.0,steel
186319.0,carbid
186320.0,acryl
186322.0,oil
186323.0,stainless steel
186324.0,other aluminum
186325.0,cast metal
186327.0,steel
186329.0,plastic
186330.0,vinyl
186331.0,aluminum foam
186332.0,steel metal-steel bracket
186333.0,vitreous china
186334.0,steel other
186335.0,metal
186336.0,solid brass
186338.0,galvan steel
186339.0,other
186341.0,other
186343.0,polyfib steel
186344.0,steel
186346.0,plastic
186353.0,fiber
186356.0,galvan steel
186357.0,polyfib
186358.0,plastic
186361.0,stainless steel
186362.0,plastic
186364.0,metal
186365.0,composit
186366.0,metal
186367.0,metal
186373.0,galvan steel
186375.0,zinc
186376.0,steel brass
186377.0,brass
186379.0,plastic
186381.0,brass
186382.0,metal
186383.0,metal
186385.0,steel
186386.0,copper
186388.0,thermoplast
186389.0,wood
186391.0,polypropylen
186394.0,steel
186395.0,metal
186396.0,other
186400.0,acryl
186402.0,metal
186403.0,other aluminum
186404.0,fiberglass
186405.0,glass
186408.0,brass
186410.0,metal
186413.0,porcelain solid wood marbl
186415.0,acryl
186416.0,tile (wet or dry) diamond
186417.0,vitreous china
186418.0,aluminum
186419.0,concret
186420.0,metal
186421.0,steel
186422.0,aluminum/stainless steel
186424.0,medium densiti fiberboard (mdf)
186426.0,composit
186427.0,steel
186430.0,wood frame: oak; content: rattan
186431.0,other wood
186432.0,other
186433.0,paper
186434.0,steel
186437.0,plastic
186443.0,metal
186444.0,multi-purpos diamond
186450.0,composit composit
186452.0,wood other wood
186453.0,metal
186454.0,cedar
186455.0,other
186456.0,metal
186457.0,steel galvan steel
186462.0,acryl
186463.0,bronz
186464.0,wood
186469.0,brass
186472.0,wood
186473.0,steel
186474.0,cedar
186475.0,vinyl
186477.0,cast metal
186479.0,acryl
186483.0,porcelain
186488.0,metal
186489.0,steel
186491.0,multipl
186493.0,brass bronz
186494.0,steel
186495.0,plastic
186500.0,marbl
186504.0,steel
186506.0,pvc pvc
186509.0,powder-co steel
186510.0,pine
186511.0,metal
186512.0,plastic
186515.0,metal
186518.0,plastic
186519.0,plastic
186522.0,gold
186524.0,polyest
186526.0,wood fruitwood frame with faux leather cover
186527.0,medium densiti fiberboard (mdf)
186531.0,lamin high densiti fiberboard (hdf)
186532.0,steel
186533.0,porcelain
186534.0,acryl
186535.0,metal
186541.0,metal
186544.0,synthet
186545.0,vitreous china
